Tilda UID,Brand,SKU,Category,Description,Photo,Price,Quantity,Editions,Parent UID
12572,Coccinelle,105171-FCALTR,women,Сумка,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105171-FCALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105171-FCALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105171-FCALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105171-FCALTR-3.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105171-FCALTR-4.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105171-FCALTR-5.jpg,6699,,,
12572-00,Coccinelle,105171-FCALTR,women,Сумка,,6699,100,size: 00,12572
7617,Guess,109153-TCALTR,men,Чемодан,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109153-TCALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109153-TCALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109153-TCALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109153-TCALTR-3.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109153-TCALTR-4.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109153-TCALTR-5.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109153-TCALTR-6.jpg,3049,,,
7617-00,Guess,109153-TCALTR,men,Чемодан,,3049,100,size: 00,7617
18459,Max&Co,101557-TCALTR,women,Брюки,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101557-TCALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101557-TCALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101557-TCALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101557-TCALTR-3.jpg,2899,,,
18459-40-42,Max&Co,101557-TCALTR,women,Брюки,,2899,100,size: 40/42,18459
18459-42-44,Max&Co,101557-TCALTR,women,Брюки,,2899,100,size: 42/44,18459
18459-44-46,Max&Co,101557-TCALTR,women,Брюки,,2899,100,size: 44/46,18459
13363,Guess,107179-ICALTR,women,Очки солнцезащитные,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107179-ICALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107179-ICALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107179-ICALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107179-ICALTR-3.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107179-ICALTR-4.jpg,1799,,,
13363-54,Guess,107179-ICALTR,women,Очки солнцезащитные,,1799,100,size: 54,13363
1829,Falconeri,H2YN0W-X200PM,women,Футболка,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/H2YN0W-X200PM-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/H2YN0W-X200PM-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/H2YN0W-X200PM-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/H2YN0W-X200PM-3.jpg,2149,,,
1829-40,Falconeri,H2YN0W-X200PM,women,Футболка,,2149,100,size: 40,1829
1829-42,Falconeri,H2YN0W-X200PM,women,Футболка,,2149,100,size: 42,1829
1829-44,Falconeri,H2YN0W-X200PM,women,Футболка,,2149,100,size: 44,1829
1829-46,Falconeri,H2YN0W-X200PM,women,Футболка,,2149,100,size: 46,1829
1829-48,Falconeri,H2YN0W-X200PM,women,Футболка,,2149,100,size: 48,1829
13798,Diesel,203751-QAALTR,men,Ремень,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/203751-QAALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/203751-QAALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/203751-QAALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/203751-QAALTR-3.jpg,749,,,
13798-80,Diesel,203751-QAALTR,men,Ремень,,749,100,size: 80,13798
18314,Armani Exchange,105871-LCALTR,men,Сумка,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105871-LCALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105871-LCALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105871-LCALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105871-LCALTR-3.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105871-LCALTR-4.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105871-LCALTR-5.jpg,1749,,,
18314-00,Armani Exchange,105871-LCALTR,men,Сумка,,1749,100,size: 00,18314
15106,Falconeri,3QA31W-X200PM,women,Брюки,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/3QA31W-X200PM-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/3QA31W-X200PM-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/3QA31W-X200PM-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/3QA31W-X200PM-3.jpg,4549,,,
15106-40,Falconeri,3QA31W-X200PM,women,Брюки,,4549,100,size: 40,15106
15106-42,Falconeri,3QA31W-X200PM,women,Брюки,,4549,100,size: 42,15106
15106-44,Falconeri,3QA31W-X200PM,women,Брюки,,4549,100,size: 44,15106
15106-46,Falconeri,3QA31W-X200PM,women,Брюки,,4549,100,size: 46,15106
15106-48,Falconeri,3QA31W-X200PM,women,Брюки,,4549,100,size: 48,15106
18258,Trussardi,106623-TCALTR,women,Комбинезон,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106623-TCALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106623-TCALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106623-TCALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106623-TCALTR-3.jpg,9399,,,
18258-42,Trussardi,106623-TCALTR,women,Комбинезон,,9399,100,size: 42,18258
18258-46,Trussardi,106623-TCALTR,women,Комбинезон,,9399,100,size: 46,18258
17168,Coccinelle,103539-QCALTR,women,Сумка,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103539-QCALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103539-QCALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103539-QCALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103539-QCALTR-3.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103539-QCALTR-4.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103539-QCALTR-5.jpg,9299,,,
17168-00,Coccinelle,103539-QCALTR,women,Сумка,,9299,100,size: 00,17168
9705,Love Moschino,105188-SCALTR,women,Джинсы,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105188-SCALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105188-SCALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105188-SCALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105188-SCALTR-3.jpg,5749,,,
9705-40-42,Love Moschino,105188-SCALTR,women,Джинсы,,5749,100,size: 40/42,9705
9705-42,Love Moschino,105188-SCALTR,women,Джинсы,,5749,100,size: 42,9705
9705-42-44,Love Moschino,105188-SCALTR,women,Джинсы,,5749,100,size: 42/44,9705
9705-44-46,Love Moschino,105188-SCALTR,women,Джинсы,,5749,100,size: 44/46,9705
9705-46,Love Moschino,105188-SCALTR,women,Джинсы,,5749,100,size: 46,9705
121,Trussardi,108784-TCALTR,men,Рубашка,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108784-TCALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108784-TCALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108784-TCALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108784-TCALTR-3.jpg,3349,,,
121-40,Trussardi,108784-TCALTR,men,Рубашка,,3349,100,size: 40,121
121-42,Trussardi,108784-TCALTR,men,Рубашка,,3349,100,size: 42,121
121-43,Trussardi,108784-TCALTR,men,Рубашка,,3349,100,size: 43,121
121-44,Trussardi,108784-TCALTR,men,Рубашка,,3349,100,size: 44,121
121-45,Trussardi,108784-TCALTR,men,Рубашка,,3349,100,size: 45,121
9919,Coccinelle,101912-NBALTR,women,Сумка,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101912-NBALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101912-NBALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101912-NBALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101912-NBALTR-3.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101912-NBALTR-4.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101912-NBALTR-5.jpg,3299,,,
9919-00,Coccinelle,101912-NBALTR,women,Сумка,,3299,100,size: 00,9919
949,Coccinelle,102315-SCALTR,women,Косметичка,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102315-SCALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102315-SCALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102315-SCALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102315-SCALTR-3.jpg,1299,,,
949-00,Coccinelle,102315-SCALTR,women,Косметичка,,1299,100,size: 00,949
4312,Guess,209763-PBALTR,women,Сумка,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/209763-PBALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/209763-PBALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/209763-PBALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/209763-PBALTR-3.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/209763-PBALTR-4.jpg,2249,,,
4312-00,Guess,209763-PBALTR,women,Сумка,,2249,100,size: 00,4312
14096,Diesel,104096-ECALTR,men,Джинсы,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104096-ECALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104096-ECALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104096-ECALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104096-ECALTR-3.jpg,4849,,,
14096-28-L30,Diesel,104096-ECALTR,men,Джинсы,,4849,100,size: 28/L30,14096
13845,Diesel,105460-TCALTR,women,Платье,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105460-TCALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105460-TCALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105460-TCALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105460-TCALTR-3.jpg,2199,,,
13845-38-40,Diesel,105460-TCALTR,women,Платье,,2199,100,size: 38/40,13845
11467,Twinset Milano,106646-PBALTR,women,Шорты,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106646-PBALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106646-PBALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106646-PBALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106646-PBALTR-3.jpg,3649,,,
11467-40,Twinset Milano,106646-PBALTR,women,Шорты,,3649,100,size: 40,11467
11467-42,Twinset Milano,106646-PBALTR,women,Шорты,,3649,100,size: 42,11467
11467-44,Twinset Milano,106646-PBALTR,women,Шорты,,3649,100,size: 44,11467
10371,Diesel,208049-NAALTR,women,Джинсы,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/208049-NAALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/208049-NAALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/208049-NAALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/208049-NAALTR-3.jpg,3999,,,
10371-40,Diesel,208049-NAALTR,women,Джинсы,,3999,100,size: 40,10371
10371-42,Diesel,208049-NAALTR,women,Джинсы,,3999,100,size: 42,10371
13220,Aeronautica Militare,108075-RCALTR,men,Рюкзак,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108075-RCALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108075-RCALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108075-RCALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108075-RCALTR-3.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108075-RCALTR-4.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108075-RCALTR-5.jpg,5599,,,
13220-00,Aeronautica Militare,108075-RCALTR,men,Рюкзак,,5599,100,size: 00,13220
18689,Marc O'Polo,VUT80M-X200PM,men,Брюки,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/VUT80M-X200PM-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/VUT80M-X200PM-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/VUT80M-X200PM-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/VUT80M-X200PM-3.jpg,2299,,,
18689-32-L34,Marc O'Polo,VUT80M-X200PM,men,Брюки,,2299,100,size: 32/L34,18689
3581,Furla,X8IW0W-X200PM,women,Сумка,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/X8IW0W-X200PM-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/X8IW0W-X200PM-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/X8IW0W-X200PM-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/X8IW0W-X200PM-3.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/X8IW0W-X200PM-4.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/X8IW0W-X200PM-5.jpg,5249,,,
3581-00,Furla,X8IW0W-X200PM,women,Сумка,,5249,100,size: 00,3581
750,Guess,105225-SCALTR,women,Платок,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105225-SCALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105225-SCALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105225-SCALTR-2.jpg,1149,,,
750-00,Guess,105225-SCALTR,women,Платок,,1149,100,size: 00,750
14546,Diesel,103379-SCALTR,men,Джинсы,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103379-SCALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103379-SCALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103379-SCALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103379-SCALTR-3.jpg,2949,,,
14546-44-46,Diesel,103379-SCALTR,men,Джинсы,,2949,100,size: 44/46,14546
14546-46,Diesel,103379-SCALTR,men,Джинсы,,2949,100,size: 46,14546
14546-46-48,Diesel,103379-SCALTR,men,Джинсы,,2949,100,size: 46/48,14546
14546-48,Diesel,103379-SCALTR,men,Джинсы,,2949,100,size: 48,14546
14546-48-50,Diesel,103379-SCALTR,men,Джинсы,,2949,100,size: 48/50,14546
14546-50,Diesel,103379-SCALTR,men,Джинсы,,2949,100,size: 50,14546
14546-52,Diesel,103379-SCALTR,men,Джинсы,,2949,100,size: 52,14546
15729,Love Moschino,200191-DCALTR,women,Платье,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/200191-DCALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/200191-DCALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/200191-DCALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/200191-DCALTR-3.jpg,4849,,,
15729-40,Love Moschino,200191-DCALTR,women,Платье,,4849,100,size: 40,15729
15729-42,Love Moschino,200191-DCALTR,women,Платье,,4849,100,size: 42,15729
15729-44,Love Moschino,200191-DCALTR,women,Платье,,4849,100,size: 44,15729
15729-46,Love Moschino,200191-DCALTR,women,Платье,,4849,100,size: 46,15729
3336,Love Moschino,100068-SCALTR,women,Футболка,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100068-SCALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100068-SCALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100068-SCALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100068-SCALTR-3.jpg,2249,,,
3336-40,Love Moschino,100068-SCALTR,women,Футболка,,2249,100,size: 40,3336
3336-42,Love Moschino,100068-SCALTR,women,Футболка,,2249,100,size: 42,3336
3336-44,Love Moschino,100068-SCALTR,women,Футболка,,2249,100,size: 44,3336
3336-46,Love Moschino,100068-SCALTR,women,Футболка,,2249,100,size: 46,3336
3336-48,Love Moschino,100068-SCALTR,women,Футболка,,2249,100,size: 48,3336
3336-50,Love Moschino,100068-SCALTR,women,Футболка,,2249,100,size: 50,3336
12966,Diesel,100518-ECALTR,men,Джинсы,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100518-ECALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100518-ECALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100518-ECALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100518-ECALTR-3.jpg,2999,,,
12966-27-L32,Diesel,100518-ECALTR,men,Джинсы,,2999,100,size: 27/L32,12966
2414,Diesel,108282-GCALTR,men,Джинсы,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108282-GCALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108282-GCALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108282-GCALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108282-GCALTR-3.jpg,4399,,,
2414-26-L32,Diesel,108282-GCALTR,men,Джинсы,,4399,100,size: 26/L32,2414
2414-28-L32,Diesel,108282-GCALTR,men,Джинсы,,4399,100,size: 28/L32,2414
2414-30-L32,Diesel,108282-GCALTR,men,Джинсы,,4399,100,size: 30/L32,2414
2414-32-L32,Diesel,108282-GCALTR,men,Джинсы,,4399,100,size: 32/L32,2414
6315,Marc O'Polo,EG6V0M-X200PM,men,Поло,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/EG6V0M-X200PM-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/EG6V0M-X200PM-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/EG6V0M-X200PM-2.jpg,1299,,,
6315-46-48,Marc O'Polo,EG6V0M-X200PM,men,Поло,,1299,100,size: 46/48,6315
