id	title	description	link	image_link	availability	price	brand	gender	size	item_group_id
33178-40-42	Платье	Платье	https://m.ququ.shop/product/109396-VCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109396-VCALTR-0.jpg	in_stock	4749 TJS	Boss	female	size: 40/42	33178
33178-44-46	Платье	Платье	https://m.ququ.shop/product/109396-VCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109396-VCALTR-0.jpg	in_stock	4749 TJS	Boss	female	size: 44/46	33178
33178-46-48	Платье	Платье	https://m.ququ.shop/product/109396-VCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109396-VCALTR-0.jpg	in_stock	4749 TJS	Boss	female	size: 46/48	33178
29839-00	Сумка	Сумка	https://m.ququ.shop/product/100023-WCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100023-WCALTR-0.jpg	in_stock	3449 TJS	Liu Jo	female	size: 00	29839
32506-35	Кроссовки	Кроссовки	https://m.ququ.shop/product/104173-YCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104173-YCALTR-0.jpg	in_stock	3799 TJS	Liu Jo	female	size: 35	32506
32506-36	Кроссовки	Кроссовки	https://m.ququ.shop/product/104173-YCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104173-YCALTR-0.jpg	in_stock	3799 TJS	Liu Jo	female	size: 36	32506
32506-37	Кроссовки	Кроссовки	https://m.ququ.shop/product/104173-YCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104173-YCALTR-0.jpg	in_stock	3799 TJS	Liu Jo	female	size: 37	32506
28617-40-42	Брюки спортивные	Брюки спортивные	https://m.ququ.shop/product/102681-VCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102681-VCALTR-0.jpg	in_stock	1949 TJS	EA7	female	size: 40/42	28617
28617-42-44	Брюки спортивные	Брюки спортивные	https://m.ququ.shop/product/102681-VCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102681-VCALTR-0.jpg	in_stock	1949 TJS	EA7	female	size: 42/44	28617
28617-44-46	Брюки спортивные	Брюки спортивные	https://m.ququ.shop/product/102681-VCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102681-VCALTR-0.jpg	in_stock	1949 TJS	EA7	female	size: 44/46	28617
28617-46-48	Брюки спортивные	Брюки спортивные	https://m.ququ.shop/product/102681-VCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102681-VCALTR-0.jpg	in_stock	1949 TJS	EA7	female	size: 46/48	28617
28617-48-50	Брюки спортивные	Брюки спортивные	https://m.ququ.shop/product/102681-VCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102681-VCALTR-0.jpg	in_stock	1949 TJS	EA7	female	size: 48/50	28617
32023-00	Платок	Платок	https://m.ququ.shop/product/106064-XCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106064-XCALTR-0.jpg	in_stock	2649 TJS	Moschino	female	size: 00	32023
31742-00	Сумка	Сумка	https://m.ququ.shop/product/100512-XCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100512-XCALTR-0.jpg	in_stock	4149 TJS	Coccinelle	female	size: 00	31742
26221-00	Ярлык для багажа	Ярлык для багажа	https://m.ququ.shop/product/L4BO0W-X200PM	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/L4BO0W-X200PM-0.jpg	in_stock	899 TJS	Furla	female	size: 00	26221
29984-39	Рубашка	Рубашка	https://m.ququ.shop/product/102209-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102209-TCALTR-0.jpg	in_stock	1899 TJS	Hugo	male	size: 39	29984
29984-40	Рубашка	Рубашка	https://m.ququ.shop/product/102209-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102209-TCALTR-0.jpg	in_stock	1899 TJS	Hugo	male	size: 40	29984
29984-41	Рубашка	Рубашка	https://m.ququ.shop/product/102209-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102209-TCALTR-0.jpg	in_stock	1899 TJS	Hugo	male	size: 41	29984
29984-42	Рубашка	Рубашка	https://m.ququ.shop/product/102209-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102209-TCALTR-0.jpg	in_stock	1899 TJS	Hugo	male	size: 42	29984
29984-43	Рубашка	Рубашка	https://m.ququ.shop/product/102209-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102209-TCALTR-0.jpg	in_stock	1899 TJS	Hugo	male	size: 43	29984
29984-44	Рубашка	Рубашка	https://m.ququ.shop/product/102209-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102209-TCALTR-0.jpg	in_stock	1899 TJS	Hugo	male	size: 44	29984
31891-42-44	Футболка	Футболка	https://m.ququ.shop/product/100397-HCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100397-HCALTR-0.jpg	in_stock	1699 TJS	Max&Co	female	size: 42/44	31891
31891-44-46	Футболка	Футболка	https://m.ququ.shop/product/100397-HCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100397-HCALTR-0.jpg	in_stock	1699 TJS	Max&Co	female	size: 44/46	31891
31891-48-50	Футболка	Футболка	https://m.ququ.shop/product/100397-HCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100397-HCALTR-0.jpg	in_stock	1699 TJS	Max&Co	female	size: 48/50	31891
32036-42-44	Поло	Поло	https://m.ququ.shop/product/103495-XCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103495-XCALTR-0.jpg	in_stock	1549 TJS	EA7	female	size: 42/44	32036
32036-44-46	Поло	Поло	https://m.ququ.shop/product/103495-XCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103495-XCALTR-0.jpg	in_stock	1549 TJS	EA7	female	size: 44/46	32036
32036-46-48	Поло	Поло	https://m.ququ.shop/product/103495-XCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103495-XCALTR-0.jpg	in_stock	1549 TJS	EA7	female	size: 46/48	32036
32036-48-50	Поло	Поло	https://m.ququ.shop/product/103495-XCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103495-XCALTR-0.jpg	in_stock	1549 TJS	EA7	female	size: 48/50	32036
32799-24-L32	Джинсы	Джинсы	https://m.ququ.shop/product/205997-ECALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/205997-ECALTR-0.jpg	in_stock	2599 TJS	Diesel	female	size: 24/L32	32799
19343-46	Брюки	Брюки	https://m.ququ.shop/product/100899-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100899-TCALTR-0.jpg	in_stock	4199 TJS	Aeronautica Militare	male	size: 46	19343
19343-48	Брюки	Брюки	https://m.ququ.shop/product/100899-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100899-TCALTR-0.jpg	in_stock	4199 TJS	Aeronautica Militare	male	size: 48	19343
19343-50	Брюки	Брюки	https://m.ququ.shop/product/100899-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100899-TCALTR-0.jpg	in_stock	4199 TJS	Aeronautica Militare	male	size: 50	19343
19343-52	Брюки	Брюки	https://m.ququ.shop/product/100899-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100899-TCALTR-0.jpg	in_stock	4199 TJS	Aeronautica Militare	male	size: 52	19343
19343-54	Брюки	Брюки	https://m.ququ.shop/product/100899-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100899-TCALTR-0.jpg	in_stock	4199 TJS	Aeronautica Militare	male	size: 54	19343
19343-56	Брюки	Брюки	https://m.ququ.shop/product/100899-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100899-TCALTR-0.jpg	in_stock	4199 TJS	Aeronautica Militare	male	size: 56	19343
19447-44-46	Джинсы	Джинсы	https://m.ququ.shop/product/101379-SCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101379-SCALTR-0.jpg	in_stock	2849 TJS	Diesel	male	size: 44/46	19447
19447-46	Джинсы	Джинсы	https://m.ququ.shop/product/101379-SCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101379-SCALTR-0.jpg	in_stock	2849 TJS	Diesel	male	size: 46	19447
19447-46-48	Джинсы	Джинсы	https://m.ququ.shop/product/101379-SCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101379-SCALTR-0.jpg	in_stock	2849 TJS	Diesel	male	size: 46/48	19447
19447-48	Джинсы	Джинсы	https://m.ququ.shop/product/101379-SCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101379-SCALTR-0.jpg	in_stock	2849 TJS	Diesel	male	size: 48	19447
19447-48-50	Джинсы	Джинсы	https://m.ququ.shop/product/101379-SCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101379-SCALTR-0.jpg	in_stock	2849 TJS	Diesel	male	size: 48/50	19447
19447-50	Джинсы	Джинсы	https://m.ququ.shop/product/101379-SCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101379-SCALTR-0.jpg	in_stock	2849 TJS	Diesel	male	size: 50	19447
19447-52	Джинсы	Джинсы	https://m.ququ.shop/product/101379-SCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101379-SCALTR-0.jpg	in_stock	2849 TJS	Diesel	male	size: 52	19447
33709-40	Рубашка	Рубашка	https://m.ququ.shop/product/100349-NCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100349-NCALTR-0.jpg	in_stock	2999 TJS	Karl Lagerfeld	female	size: 40	33709
31541-42-44	Костюм спортивный	Костюм спортивный	https://m.ququ.shop/product/107095-XCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107095-XCALTR-0.jpg	in_stock	4099 TJS	EA7	female	size: 42/44	31541
31541-44-46	Костюм спортивный	Костюм спортивный	https://m.ququ.shop/product/107095-XCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107095-XCALTR-0.jpg	in_stock	4099 TJS	EA7	female	size: 44/46	31541
31541-46-48	Костюм спортивный	Костюм спортивный	https://m.ququ.shop/product/107095-XCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107095-XCALTR-0.jpg	in_stock	4099 TJS	EA7	female	size: 46/48	31541
31541-48-50	Костюм спортивный	Костюм спортивный	https://m.ququ.shop/product/107095-XCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107095-XCALTR-0.jpg	in_stock	4099 TJS	EA7	female	size: 48/50	31541
23712-00	Сумка	Сумка	https://m.ququ.shop/product/102390-MCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102390-MCALTR-0.jpg	in_stock	1249 TJS	EA7	female	size: 00	23712
32415-40	Брюки	Брюки	https://m.ququ.shop/product/109547-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109547-UCALTR-0.jpg	in_stock	3699 TJS	Pinko	female	size: 40	32415
32415-48	Брюки	Брюки	https://m.ququ.shop/product/109547-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109547-UCALTR-0.jpg	in_stock	3699 TJS	Pinko	female	size: 48	32415
27197-40	Платье	Платье	https://m.ququ.shop/product/103268-SCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103268-SCALTR-0.jpg	in_stock	5249 TJS	Love Moschino	female	size: 40	27197
27197-42	Платье	Платье	https://m.ququ.shop/product/103268-SCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103268-SCALTR-0.jpg	in_stock	5249 TJS	Love Moschino	female	size: 42	27197
27197-44	Платье	Платье	https://m.ququ.shop/product/103268-SCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103268-SCALTR-0.jpg	in_stock	5249 TJS	Love Moschino	female	size: 44	27197
27197-46	Платье	Платье	https://m.ququ.shop/product/103268-SCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103268-SCALTR-0.jpg	in_stock	5249 TJS	Love Moschino	female	size: 46	27197
27197-48	Платье	Платье	https://m.ququ.shop/product/103268-SCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103268-SCALTR-0.jpg	in_stock	5249 TJS	Love Moschino	female	size: 48	27197
31071-00	Сумка	Сумка	https://m.ququ.shop/product/109913-WCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109913-WCALTR-0.jpg	in_stock	3899 TJS	Liu Jo	female	size: 00	31071
33705-44	Джинсы	Джинсы	https://m.ququ.shop/product/104708-ECALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104708-ECALTR-0.jpg	in_stock	4399 TJS	Diesel	male	size: 44	33705
30674-00	Сумка	Сумка	https://m.ququ.shop/product/109910-XCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109910-XCALTR-0.jpg	in_stock	4499 TJS	Emporio Armani	female	size: 00	30674
23230-40-42	Джинсы	Джинсы	https://m.ququ.shop/product/106096-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106096-UCALTR-0.jpg	in_stock	5949 TJS	Love Moschino	female	size: 40/42	23230
23230-42	Джинсы	Джинсы	https://m.ququ.shop/product/106096-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106096-UCALTR-0.jpg	in_stock	5949 TJS	Love Moschino	female	size: 42	23230
23230-42-44	Джинсы	Джинсы	https://m.ququ.shop/product/106096-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106096-UCALTR-0.jpg	in_stock	5949 TJS	Love Moschino	female	size: 42/44	23230
23230-44	Джинсы	Джинсы	https://m.ququ.shop/product/106096-UCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106096-UCALTR-0.jpg	in_stock	5949 TJS	Love Moschino	female	size: 44	23230
27786-38	Брюки	Брюки	https://m.ququ.shop/product/109092-VCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109092-VCALTR-0.jpg	in_stock	3549 TJS	Max&Co	female	size: 38	27786
27786-40	Брюки	Брюки	https://m.ququ.shop/product/109092-VCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109092-VCALTR-0.jpg	in_stock	3549 TJS	Max&Co	female	size: 40	27786
27786-42	Брюки	Брюки	https://m.ququ.shop/product/109092-VCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109092-VCALTR-0.jpg	in_stock	3549 TJS	Max&Co	female	size: 42	27786
27786-44	Брюки	Брюки	https://m.ququ.shop/product/109092-VCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109092-VCALTR-0.jpg	in_stock	3549 TJS	Max&Co	female	size: 44	27786
27786-46	Брюки	Брюки	https://m.ququ.shop/product/109092-VCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109092-VCALTR-0.jpg	in_stock	3549 TJS	Max&Co	female	size: 46	27786
32435-36-L32	Джинсы	Джинсы	https://m.ququ.shop/product/106262-WCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106262-WCALTR-0.jpg	in_stock	5349 TJS	Diesel	male	size: 36/L32	32435
33083-31-L34	Джинсы	Джинсы	https://m.ququ.shop/product/106512-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106512-TCALTR-0.jpg	in_stock	2849 TJS	Boss	male	size: 31/L34	33083
33083-32-L34	Джинсы	Джинсы	https://m.ququ.shop/product/106512-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106512-TCALTR-0.jpg	in_stock	2849 TJS	Boss	male	size: 32/L34	33083
33083-33-L34	Джинсы	Джинсы	https://m.ququ.shop/product/106512-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106512-TCALTR-0.jpg	in_stock	2849 TJS	Boss	male	size: 33/L34	33083
33083-35-L34	Джинсы	Джинсы	https://m.ququ.shop/product/106512-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106512-TCALTR-0.jpg	in_stock	2849 TJS	Boss	male	size: 35/L34	33083
33083-36-L34	Джинсы	Джинсы	https://m.ququ.shop/product/106512-TCALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106512-TCALTR-0.jpg	in_stock	2849 TJS	Boss	male	size: 36/L34	33083
32422-36	Кроссовки	Кроссовки	https://m.ququ.shop/product/209490-GBALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/209490-GBALTR-0.jpg	in_stock	3999 TJS	EA7	female	size: 36	32422
32422-36,5	Кроссовки	Кроссовки	https://m.ququ.shop/product/209490-GBALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/209490-GBALTR-0.jpg	in_stock	3999 TJS	EA7	female	size: 36,5	32422
32422-37	Кроссовки	Кроссовки	https://m.ququ.shop/product/209490-GBALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/209490-GBALTR-0.jpg	in_stock	3999 TJS	EA7	female	size: 37	32422
32422-38	Кроссовки	Кроссовки	https://m.ququ.shop/product/209490-GBALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/209490-GBALTR-0.jpg	in_stock	3999 TJS	EA7	female	size: 38	32422
32422-41,5	Кроссовки	Кроссовки	https://m.ququ.shop/product/209490-GBALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/209490-GBALTR-0.jpg	in_stock	3999 TJS	EA7	female	size: 41,5	32422
32422-42	Кроссовки	Кроссовки	https://m.ququ.shop/product/209490-GBALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/209490-GBALTR-0.jpg	in_stock	3999 TJS	EA7	female	size: 42	32422
32422-43	Кроссовки	Кроссовки	https://m.ququ.shop/product/209490-GBALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/209490-GBALTR-0.jpg	in_stock	3999 TJS	EA7	female	size: 43	32422
32422-43,5	Кроссовки	Кроссовки	https://m.ququ.shop/product/209490-GBALTR	https://storage.googleapis.com/static.ququ.shop/img/product/600x866/209490-GBALTR-0.jpg	in_stock	3999 TJS	EA7	female	size: 43,5	32422
