id,title,description,gender,availability,inventory,condition,price,sale_price,link,image_link,brand,size,product_type,item_group_id
54972-37,Liu Jo,Кроссовки,women,in stock,100,new,"4499,00 TJS","4499,00 TJS",https://m.ququ.shop/product/102545-VCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102545-VCALTR-0.jpg,Liu Jo,size: 37,Кроссовки,54972
54972-38,Liu Jo,Кроссовки,women,in stock,100,new,"4499,00 TJS","4499,00 TJS",https://m.ququ.shop/product/102545-VCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102545-VCALTR-0.jpg,Liu Jo,size: 38,Кроссовки,54972
54972-40,Liu Jo,Кроссовки,women,in stock,100,new,"4499,00 TJS","4499,00 TJS",https://m.ququ.shop/product/102545-VCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102545-VCALTR-0.jpg,Liu Jo,size: 40,Кроссовки,54972
31987-00,Weekend Max Mara,Клатч,women,in stock,100,new,"7699,00 TJS","7699,00 TJS",https://m.ququ.shop/product/109617-WCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109617-WCALTR-0.jpg,Weekend Max Mara,size: 00,Клатч,31987
41008-59,Versace,Очки солнцезащитные,women,in stock,100,new,"6049,00 TJS","6049,00 TJS",https://m.ququ.shop/product/108087-ZAALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108087-ZAALTR-0.jpg,Versace,size: 59,Очки,41008
34786-44,Love Moschino,Юбка,women,in stock,100,new,"4799,00 TJS","4799,00 TJS",https://m.ququ.shop/product/301409-ECALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/301409-ECALTR-0.jpg,Love Moschino,size: 44,Юбка,34786
34786-50,Love Moschino,Юбка,women,in stock,100,new,"4799,00 TJS","4799,00 TJS",https://m.ququ.shop/product/301409-ECALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/301409-ECALTR-0.jpg,Love Moschino,size: 50,Юбка,34786
32260-40,Max&Co,Жакет,women,in stock,100,new,"6849,00 TJS","6849,00 TJS",https://m.ququ.shop/product/106703-XCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106703-XCALTR-0.jpg,Max&Co,size: 40,Жакет,32260
55425-28-L32,Diesel,Джинсы,men,in stock,100,new,"3999,00 TJS","3999,00 TJS",https://m.ququ.shop/product/202037-MCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/202037-MCALTR-0.jpg,Diesel,size: 28/L32,Джинсы,55425
55425-30-L32,Diesel,Джинсы,men,in stock,100,new,"3999,00 TJS","3999,00 TJS",https://m.ququ.shop/product/202037-MCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/202037-MCALTR-0.jpg,Diesel,size: 30/L32,Джинсы,55425
35809-35,Emporio Armani,Кроссовки,women,in stock,100,new,"5899,00 TJS","5899,00 TJS",https://m.ququ.shop/product/109610-XCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109610-XCALTR-0.jpg,Emporio Armani,size: 35,Кроссовки,35809
35809-36,Emporio Armani,Кроссовки,women,in stock,100,new,"5899,00 TJS","5899,00 TJS",https://m.ququ.shop/product/109610-XCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109610-XCALTR-0.jpg,Emporio Armani,size: 36,Кроссовки,35809
35809-37,Emporio Armani,Кроссовки,women,in stock,100,new,"5899,00 TJS","5899,00 TJS",https://m.ququ.shop/product/109610-XCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109610-XCALTR-0.jpg,Emporio Armani,size: 37,Кроссовки,35809
35809-38,Emporio Armani,Кроссовки,women,in stock,100,new,"5899,00 TJS","5899,00 TJS",https://m.ququ.shop/product/109610-XCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109610-XCALTR-0.jpg,Emporio Armani,size: 38,Кроссовки,35809
53437-46-48,Karl Lagerfeld,Брюки спортивные,men,in stock,100,new,"3149,00 TJS","3149,00 TJS",https://m.ququ.shop/product/100088-OBALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100088-OBALTR-0.jpg,Karl Lagerfeld,size: 46/48,Брюки,53437
53437-50-52,Karl Lagerfeld,Брюки спортивные,men,in stock,100,new,"3149,00 TJS","3149,00 TJS",https://m.ququ.shop/product/100088-OBALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100088-OBALTR-0.jpg,Karl Lagerfeld,size: 50/52,Брюки,53437
53437-52-54,Karl Lagerfeld,Брюки спортивные,men,in stock,100,new,"3149,00 TJS","3149,00 TJS",https://m.ququ.shop/product/100088-OBALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100088-OBALTR-0.jpg,Karl Lagerfeld,size: 52/54,Брюки,53437
47486-31-L34,Diesel,Джинсы,men,in stock,100,new,"4499,00 TJS","4499,00 TJS",https://m.ququ.shop/product/103269-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103269-YCALTR-0.jpg,Diesel,size: 31/L34,Джинсы,47486
47486-34-L34,Diesel,Джинсы,men,in stock,100,new,"4499,00 TJS","4499,00 TJS",https://m.ququ.shop/product/103269-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103269-YCALTR-0.jpg,Diesel,size: 34/L34,Джинсы,47486
59276-46-48,Diesel,Футболка,men,in stock,100,new,"3499,00 TJS","3499,00 TJS",https://m.ququ.shop/product/100943-ADALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100943-ADALTR-0.jpg,Diesel,size: 46/48,Футболка,59276
37130-00,Tommy Hilfiger,Бейсболка,men,in stock,100,new,"1599,00 TJS","1599,00 TJS",https://m.ququ.shop/product/104463-XCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104463-XCALTR-0.jpg,Tommy Hilfiger,size: 00,Бейсболка,37130
31222-50-52,EA7,Брюки спортивные,men,in stock,100,new,"2299,00 TJS","2299,00 TJS",https://m.ququ.shop/product/104785-XCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104785-XCALTR-0.jpg,EA7,size: 50/52,Брюки,31222
31222-52-54,EA7,Брюки спортивные,men,in stock,100,new,"2299,00 TJS","2299,00 TJS",https://m.ququ.shop/product/104785-XCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104785-XCALTR-0.jpg,EA7,size: 52/54,Брюки,31222
31222-56-58,EA7,Брюки спортивные,men,in stock,100,new,"2299,00 TJS","2299,00 TJS",https://m.ququ.shop/product/104785-XCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104785-XCALTR-0.jpg,EA7,size: 56/58,Брюки,31222
60066-95,Emporio Armani,Ремень,men,in stock,100,new,"1849,00 TJS","1849,00 TJS",https://m.ququ.shop/product/102562-NAALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102562-NAALTR-0.jpg,Emporio Armani,size: 95,Ремень,60066
15938-40-42,Weekend Max Mara,Футболка,women,in stock,100,new,"1649,00 TJS","1649,00 TJS",https://m.ququ.shop/product/101588-RCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101588-RCALTR-0.jpg,Weekend Max Mara,size: 40/42,Футболка,15938
15938-42-44,Weekend Max Mara,Футболка,women,in stock,100,new,"1649,00 TJS","1649,00 TJS",https://m.ququ.shop/product/101588-RCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101588-RCALTR-0.jpg,Weekend Max Mara,size: 42/44,Футболка,15938
17749-40,Twinset Milano,Болеро,women,in stock,100,new,"1499,00 TJS","1499,00 TJS",https://m.ququ.shop/product/104446-EAALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104446-EAALTR-0.jpg,Twinset Milano,size: 40,Болеро,17749
17749-42,Twinset Milano,Болеро,women,in stock,100,new,"1499,00 TJS","1499,00 TJS",https://m.ququ.shop/product/104446-EAALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104446-EAALTR-0.jpg,Twinset Milano,size: 42,Болеро,17749
17749-44,Twinset Milano,Болеро,women,in stock,100,new,"1499,00 TJS","1499,00 TJS",https://m.ququ.shop/product/104446-EAALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104446-EAALTR-0.jpg,Twinset Milano,size: 44,Болеро,17749
51703-00,Moschino,Платок,women,in stock,100,new,"4299,00 TJS","4299,00 TJS",https://m.ququ.shop/product/102064-XCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102064-XCALTR-0.jpg,Moschino,size: 00,Платок,51703
39581-30-L32,Tommy Hilfiger,Брюки,men,in stock,100,new,"2649,00 TJS","2649,00 TJS",https://m.ququ.shop/product/100557-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100557-YCALTR-0.jpg,Tommy Hilfiger,size: 30/L32,Брюки,39581
39581-31-L32,Tommy Hilfiger,Брюки,men,in stock,100,new,"2649,00 TJS","2649,00 TJS",https://m.ququ.shop/product/100557-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100557-YCALTR-0.jpg,Tommy Hilfiger,size: 31/L32,Брюки,39581
39581-32-L32,Tommy Hilfiger,Брюки,men,in stock,100,new,"2649,00 TJS","2649,00 TJS",https://m.ququ.shop/product/100557-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100557-YCALTR-0.jpg,Tommy Hilfiger,size: 32/L32,Брюки,39581
39581-33-L32,Tommy Hilfiger,Брюки,men,in stock,100,new,"2649,00 TJS","2649,00 TJS",https://m.ququ.shop/product/100557-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100557-YCALTR-0.jpg,Tommy Hilfiger,size: 33/L32,Брюки,39581
39581-34-L32,Tommy Hilfiger,Брюки,men,in stock,100,new,"2649,00 TJS","2649,00 TJS",https://m.ququ.shop/product/100557-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100557-YCALTR-0.jpg,Tommy Hilfiger,size: 34/L32,Брюки,39581
39581-36-L32,Tommy Hilfiger,Брюки,men,in stock,100,new,"2649,00 TJS","2649,00 TJS",https://m.ququ.shop/product/100557-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100557-YCALTR-0.jpg,Tommy Hilfiger,size: 36/L32,Брюки,39581
39581-38-L32,Tommy Hilfiger,Брюки,men,in stock,100,new,"2649,00 TJS","2649,00 TJS",https://m.ququ.shop/product/100557-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100557-YCALTR-0.jpg,Tommy Hilfiger,size: 38/L32,Брюки,39581
39581-32-L34,Tommy Hilfiger,Брюки,men,in stock,100,new,"2649,00 TJS","2649,00 TJS",https://m.ququ.shop/product/100557-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100557-YCALTR-0.jpg,Tommy Hilfiger,size: 32/L34,Брюки,39581
39581-34-L34,Tommy Hilfiger,Брюки,men,in stock,100,new,"2649,00 TJS","2649,00 TJS",https://m.ququ.shop/product/100557-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100557-YCALTR-0.jpg,Tommy Hilfiger,size: 34/L34,Брюки,39581
58320-46-48,Emporio Armani,Футболка,women,in stock,100,new,"4699,00 TJS","4699,00 TJS",https://m.ququ.shop/product/107144-TCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/107144-TCALTR-0.jpg,Emporio Armani,size: 46/48,Футболка,58320
59159-42,Liu Jo,Джинсы,women,in stock,100,new,"3749,00 TJS","3749,00 TJS",https://m.ququ.shop/product/102683-UCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102683-UCALTR-0.jpg,Liu Jo,size: 42,Джинсы,59159
59159-42-44,Liu Jo,Джинсы,women,in stock,100,new,"3749,00 TJS","3749,00 TJS",https://m.ququ.shop/product/102683-UCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102683-UCALTR-0.jpg,Liu Jo,size: 42/44,Джинсы,59159
15865-L,Weekend Max Mara,Ремень,women,in stock,100,new,"3199,00 TJS","3199,00 TJS",https://m.ququ.shop/product/108248-SCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108248-SCALTR-0.jpg,Weekend Max Mara,size: L,Ремень,15865
60375-42,Hugo,Брюки,women,in stock,100,new,"3049,00 TJS","3049,00 TJS",https://m.ququ.shop/product/109800-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109800-YCALTR-0.jpg,Hugo,size: 42,Брюки,60375
58658-36,EA7,Кроссовки,unisex,in stock,100,new,"3999,00 TJS","3999,00 TJS",https://m.ququ.shop/product/209490-GBALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/209490-GBALTR-0.jpg,EA7,size: 36,Кроссовки,58658
"58658-39,5",EA7,Кроссовки,unisex,in stock,100,new,"3999,00 TJS","3999,00 TJS",https://m.ququ.shop/product/209490-GBALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/209490-GBALTR-0.jpg,EA7,"size: 39,5",Кроссовки,58658
58658-43,EA7,Кроссовки,unisex,in stock,100,new,"3999,00 TJS","3999,00 TJS",https://m.ququ.shop/product/209490-GBALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/209490-GBALTR-0.jpg,EA7,size: 43,Кроссовки,58658
"58658-43,5",EA7,Кроссовки,unisex,in stock,100,new,"3999,00 TJS","3999,00 TJS",https://m.ququ.shop/product/209490-GBALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/209490-GBALTR-0.jpg,EA7,"size: 43,5",Кроссовки,58658
58658-44,EA7,Кроссовки,unisex,in stock,100,new,"3999,00 TJS","3999,00 TJS",https://m.ququ.shop/product/209490-GBALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/209490-GBALTR-0.jpg,EA7,size: 44,Кроссовки,58658
"58658-44,5",EA7,Кроссовки,unisex,in stock,100,new,"3999,00 TJS","3999,00 TJS",https://m.ququ.shop/product/209490-GBALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/209490-GBALTR-0.jpg,EA7,"size: 44,5",Кроссовки,58658
58658-46,EA7,Кроссовки,unisex,in stock,100,new,"3999,00 TJS","3999,00 TJS",https://m.ququ.shop/product/209490-GBALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/209490-GBALTR-0.jpg,EA7,size: 46,Кроссовки,58658
39380-40-42,Tommy Hilfiger,Платье,women,in stock,100,new,"3699,00 TJS","3699,00 TJS",https://m.ququ.shop/product/100023-SCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100023-SCALTR-0.jpg,Tommy Hilfiger,size: 40/42,Платье,39380
39380-42-44,Tommy Hilfiger,Платье,women,in stock,100,new,"3699,00 TJS","3699,00 TJS",https://m.ququ.shop/product/100023-SCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100023-SCALTR-0.jpg,Tommy Hilfiger,size: 42/44,Платье,39380
39380-44-46,Tommy Hilfiger,Платье,women,in stock,100,new,"3699,00 TJS","3699,00 TJS",https://m.ququ.shop/product/100023-SCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100023-SCALTR-0.jpg,Tommy Hilfiger,size: 44/46,Платье,39380
40349-53,Versace,Очки солнцезащитные,unisex,in stock,100,new,"6499,00 TJS","6499,00 TJS",https://m.ququ.shop/product/109735-RCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109735-RCALTR-0.jpg,Versace,size: 53,Очки,40349
59780-46-48,Armani Exchange,Футболка,men,in stock,100,new,"1049,00 TJS","1049,00 TJS",https://m.ququ.shop/product/103582-FCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103582-FCALTR-0.jpg,Armani Exchange,size: 46/48,Футболка,59780
59780-52-54,Armani Exchange,Футболка,men,in stock,100,new,"1049,00 TJS","1049,00 TJS",https://m.ququ.shop/product/103582-FCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103582-FCALTR-0.jpg,Armani Exchange,size: 52/54,Футболка,59780
60158-42-44,Karl Lagerfeld,Юбка,women,in stock,100,new,"3999,00 TJS","3999,00 TJS",https://m.ququ.shop/product/100023-ADALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100023-ADALTR-0.jpg,Karl Lagerfeld,size: 42/44,Юбка,60158
58991-39,Boss,Рубашка,men,in stock,100,new,"2699,00 TJS","2699,00 TJS",https://m.ququ.shop/product/100115-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100115-YCALTR-0.jpg,Boss,size: 39,Рубашка,58991
58991-40,Boss,Рубашка,men,in stock,100,new,"2699,00 TJS","2699,00 TJS",https://m.ququ.shop/product/100115-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100115-YCALTR-0.jpg,Boss,size: 40,Рубашка,58991
58991-41,Boss,Рубашка,men,in stock,100,new,"2699,00 TJS","2699,00 TJS",https://m.ququ.shop/product/100115-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100115-YCALTR-0.jpg,Boss,size: 41,Рубашка,58991
58991-42,Boss,Рубашка,men,in stock,100,new,"2699,00 TJS","2699,00 TJS",https://m.ququ.shop/product/100115-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100115-YCALTR-0.jpg,Boss,size: 42,Рубашка,58991
58991-43,Boss,Рубашка,men,in stock,100,new,"2699,00 TJS","2699,00 TJS",https://m.ququ.shop/product/100115-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100115-YCALTR-0.jpg,Boss,size: 43,Рубашка,58991
58991-44,Boss,Рубашка,men,in stock,100,new,"2699,00 TJS","2699,00 TJS",https://m.ququ.shop/product/100115-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100115-YCALTR-0.jpg,Boss,size: 44,Рубашка,58991
48124-56,Diesel,Бейсболка,men,in stock,100,new,"1399,00 TJS","1399,00 TJS",https://m.ququ.shop/product/105543-ADALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105543-ADALTR-0.jpg,Diesel,size: 56,Бейсболка,48124
48124-58,Diesel,Бейсболка,men,in stock,100,new,"1399,00 TJS","1399,00 TJS",https://m.ququ.shop/product/105543-ADALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105543-ADALTR-0.jpg,Diesel,size: 58,Бейсболка,48124
35967-00,Moschino,Платок,women,in stock,100,new,"1899,00 TJS","1899,00 TJS",https://m.ququ.shop/product/102264-XCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102264-XCALTR-0.jpg,Moschino,size: 00,Платок,35967
55542-40,Hugo,Кроссовки,men,in stock,100,new,"2549,00 TJS","2549,00 TJS",https://m.ququ.shop/product/100800-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100800-YCALTR-0.jpg,Hugo,size: 40,Кроссовки,55542
55542-43,Hugo,Кроссовки,men,in stock,100,new,"2549,00 TJS","2549,00 TJS",https://m.ququ.shop/product/100800-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100800-YCALTR-0.jpg,Hugo,size: 43,Кроссовки,55542
55542-44,Hugo,Кроссовки,men,in stock,100,new,"2549,00 TJS","2549,00 TJS",https://m.ququ.shop/product/100800-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100800-YCALTR-0.jpg,Hugo,size: 44,Кроссовки,55542
55542-45,Hugo,Кроссовки,men,in stock,100,new,"2549,00 TJS","2549,00 TJS",https://m.ququ.shop/product/100800-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100800-YCALTR-0.jpg,Hugo,size: 45,Кроссовки,55542
50302-44,Hugo,Юбка,women,in stock,100,new,"3499,00 TJS","3499,00 TJS",https://m.ququ.shop/product/105818-ZCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105818-ZCALTR-0.jpg,Hugo,size: 44,Юбка,50302
